journal_id,name,publisher,website,p_issn,e_issn,subject_area,accreditation,scopus_indexed,garuda_indexed,Impact,H5-index,Citations 5yr,Citations
1067,SAINS TANAH - Journal of Soil Science and Agroclimatology,"Department of Soil Science, Faculty of Agriculture, Universitas Sebelas Maret, Surakarta",https://jurnal.uns.ac.id/tanah,14123606,23561424,Education,S1Accredited,True,True,"1,69",17,1.712,2.200
3989,Amerta Nutrition,Universitas Airlangga,https://e-journal.unair.ac.id/AMNT,25809776,25801163,"Health, Education",S1Accredited,True,True,"1,60",48,8.701,9.812
9529,"Advance Sustainable Science, Engineering and Technology (ASSET)",Universitas PGRI Semarang,http://journal.upgris.ac.id/index.php/asset,|,27154211,"Science, Engineering",S1Accredited,True,True,"1,59",11,904,1.012
262,Jurnal Hukum Novelty,Universitas Ahmad Dahlan,http://journal.uad.ac.id/index.php/Novelty/index,14126834,25500090,Social,S1Accredited,True,True,"1,52",15,803,870
635,Jurnal Optimasi Sistem Industri,Jurusan Teknik Industri Universitas Andalas,http://josi.ft.unand.ac.id/index.php/josi/issue/view/21,20884842,24428795,"Science, Engineering",S1Accredited,True,True,"1,50",24,2.445,2.912
985,ULUL ALBAB Jurnal Studi Islam,UIN Maulana Malik Ibrahim Malang,https://ejournal.uin-malang.ac.id/index.php/ululalbab/index,18584349,24425249,"Humanities, Art, Religion",S1Accredited,False,True,"1,50",23,2.488,3.191
817,ADDIN,LPPM IAIN Kudus,http://journal.stainkudus.ac.id/index.php/Addin,08540594,24769479,"Humanities, Education, Art, Religion",S1Accredited,False,True,"1,50",25,2.152,3.066
949,Kesmas: Jurnal Kesehatan Masyarakat Nasional (National Public Health Journal),Universitas Indonesia,https://journal.fkm.ui.ac.id/kesmas/issue/archive,19077505,24600601,Health,S1Accredited,True,True,"1,47",33,5.320,8.955
4034,Jurnal Nasional Teknik Elektro,Jurusan Teknik Elektro Universitas Andalas,https://jnte.ft.unand.ac.id/index.php/jnte,23022949,24077267,"Economy, Science, Education",S1Accredited,False,True,"1,46",17,1.601,2.419
3601,Communications in Science and Technology,Komunitas Ilmuwan dan Profesional Muslim Indonesia (KIPMI),https://cst.kipmi.or.id,25029258,25029266,Engineering,S1Accredited,True,True,"1,43",16,1.531,1.667
88,Industria: Jurnal Teknologi dan Manajemen Agroindustri,"Jurusan Teknologi Industri Pertanian, Fakultas Teknologi Pertanian, Universitas Brawijaya",http://industria.ub.ac.id,22527877,25493892,"Economy, Health, Science, Education, Agriculture, Social, Engineering",S1Accredited,False,True,"1,42",29,3.947,5.050
948,The Indonesian Biomedical Journal,The Prodia Education and Research Institute,http://inabj.org/,20853297,23559179,"Health, Science",S1Accredited,True,False,"1,40",17,2.352,2.855
1305,Public Health of Indonesia,,http://stikbar.org/ycabpublisher/index.php/PHI/index,25281542,24771570,Health,S1Accredited,True,True,"1,39",17,1.508,1.774
677,Tropical Animal Science Journal,Fakultas Peternakan Institut Pertanian Bogor dan Himpunan Ilmuwan Peternakan Indonesia,https://journal.ipb.ac.id/index.php/tasj,2615787X,2615790X,"Science, Agriculture",S1Accredited,True,True,"1,38",28,6.549,11.046
3560,Formatif: Jurnal Ilmiah Pendidikan MIPA,Universitas Indraprasta PGRI,http://journal.lppmunindra.ac.id/index.php/Formatif/user,2088,25025457,Education,S1Accredited,False,True,"1,37",54,14.657,19.234
4026,Jurnal Biometrika dan Kependudukan,Universitas Airlangga,https://e-journal.unair.ac.id/JBK/issue/archive,2302707X,25408828,"Science, Social",S1Accredited,True,True,"1,29",24,2.594,2.891
4208,Asy-Syari'ah,Fakultas Syariah dan Hukum UIN Sunan Gunung Djati Bandung,http://journal.uinsgd.ac.id/index.php/asy-syariah/index,20869029,26545675,,S1Accredited,True,True,"1,29",11,473,489
914,Nurse Media Journal of Nursing,"Department of Nursing, Faculty of Medicine, Diponegoro University, Semarang",https://ejournal.undip.ac.id/index.php/medianers/index,20877811,24068799,Health,S1Accredited,True,True,"1,25",24,2.849,4.025
1911,Register: Jurnal Ilmiah Teknologi Sistem Informasi,Universitas Pesantren Tinggi Darul ulum,http://www.journal.unipdu.ac.id/index.php/register,25030477,25023357,Science,S1Accredited,True,True,"1,18",22,1.778,2.115
9135,TARBIYA: Journal of Education in Muslim Society,"Faculty of Educational Sciences, UIN (State Islamic University) Syarif Hidayatullah Jakarta",http://journal.uinjkt.ac.id/index.php/tarbiya,24429848,23561416,,S1Accredited,False,True,"1,13",16,1.126,1.535
1842,Jurnal Gramatika,"Pendidikan Bahasa dan Sastra Indonesia, STKIP PGRI Sumatera Barat",https://ejournal.upgrisba.ac.id/index.php/jurnal-gramatika/index,24428485,24606316,Education,S1Accredited,False,True,"1,11",21,1.760,2.408
676,BIOTROPIA,Southeast Asian Ministers of Education Organization (SEAMEO),http://journal.biotrop.org/index.php/biotropia,1907770x,1907770x,Agriculture,S1Accredited,True,True,"1,10",17,1.961,3.822
662,Indonesian Journal of Chemistry,Universitas Gadjah Mada,https://journal.ugm.ac.id/index.php/ijc,14119420,24601578,"Science, Engineering",S1Accredited,True,True,"1,09",34,11.689,17.342
13087,Online Learning in Educational Research,Foundation of Advanced Education,https://journal.foundae.com/index.php/oler,27989736,27982351,,S1Accredited,False,True,"1,08",6,151,152
683,HAYATI Journal of Biosciences,"Department of Biology, Bogor Agricultural University",http://journal.ipb.ac.id/index.php/hayati/,20864094,20864094,"Science, Agriculture",S1Accredited,True,True,"1,08",36,8.161,13.847
746,Jurnal Penelitian dan Evaluasi Pendidikan,Program Pascasarjana Universitas Negeri Yogyakarta bekerjasama dengan Himpunan Evaluasi penelitian Indonesia,https://journal.uny.ac.id/index.php/jpep/,0,23386061,"Science, Education",S1Accredited,False,True,"1,07",36,6.105,9.057
2137,Jurnal Kedokteran dan Kesehatan Indonesia,"Fakultas Kedokteran, Universitas Islam Indonesia",https://journal.uii.ac.id/JKKI,20854145,25272950,"Health, Science",S1Accredited,False,True,"1,06",20,1.678,2.380
3997,Jurnal Ilmiah Perikanan dan Kelautan (JIPK),"Fakultas Perikanan dan Kelautan, Universitas Airlangga",https://e-journal.unair.ac.id/JIPK/issue/archive,20855842,25280759,Science,S1Accredited,True,True,"1,04",21,3.113,4.331
1001,Jurnal Keperawatan Indonesia,Universitas Indonesia,http://jki.ui.ac.id/index.php/jki,14104490,23549203,Health,S1Accredited,True,True,"1,03",37,8.041,11.151
782,Media Kesehatan Masyarakat Indonesia,Fakultas Kesehatan Masyarakat Universitas Hasanuddin,http://journal.unhas.ac.id/index.php/mkmi,|,23564067,Health,S1Accredited,True,True,"1,02",34,4.552,5.973
7347,International Journal of Islamic Khazanah,Universitas Islam Negeri Sunan Gunung Djati Bandung,https://khazanah.uinsgd.ac.id/index.php/ijik,23029366,23029781,,S1Accredited,True,True,"1,00",10,411,440
709,Civil Engineering Dimension,LPPM Universitas Kristen Petra,http://ced.petra.ac.id,14109530,1979570X,Engineering,S1Accredited,True,True,"1,00",27,4.235,9.317
6922,INDONESIAN JOURNAL OF MEDICAL LABORATORY SCIENCE AND TECHNOLOGY,Universitas Nahdlatul Ulama Surabaya,https://journal2.unusa.ac.id/index.php/IJMLST,26846748,26569825,,S1Accredited,True,True,"1,00",9,341,357
2756,Indonesian Aquaculture Journal,"Pusat Riset Perikanan, Badan Penyuluhan dan Pengembangan Sumber Daya Manusia Kelautan dan Perikanan",http://ejournal-balitbang.kkp.go.id/index.php/iaj/index,02150883,25026577,"Science, Agriculture",S1Accredited,True,True,"1,00",12,821,1.115
732,Indonesian Journal of Biotechnology,Pusat Studi Bioteknologi dan Sekolah Pascasarjana Universitas Gadjah Mada,https://jurnal.ugm.ac.id/ijbiotech,08538654,20892241,Science,S1Accredited,True,True,"0,98",14,1.264,1.906
9883,Kanz Philosophia: A Journal for Islamic Philosophy and Mysticism,Sekolah Tinggi Agama Islam Sadra,https://journal.sadra.ac.id/ojs/index.php/kanz,24425451,24071056,"Religion, Humanities, Education, Social",S1Accredited,False,True,"0,97",11,657,826
2906,Jurnal Ilmu Ternak dan Veteriner,Aliansi Peneliti Pertanian Indonesia (APPERTANI),https://medpub.appertani.org/index.php/jitv,08537380,2252696X,Health,S1Accredited,True,True,"0,94",23,3.355,7.061
675,Atom Indonesia,Badan Riset dan Inovasi Nasional,https://atomindonesia.brin.go.id/index.php/aij/index,01261568,23565322,Science,S1Accredited,True,True,"0,93",14,1.213,1.581
3739,Journal of the Indonesian Mathematical Society,Indonesian Mathematical Society,https://jims-a.org,20868952,24600245,Education,S1Accredited,True,True,"0,91",15,1.088,1.971
14703,International Journal of Electronics and Communications Systems,Universitas Islam Negeri Raden Intan Lampung,http://ejournal.radenintan.ac.id/index.php/IJECS/index,0,27982610,,S1Accredited,False,True,"0,88",8,204,204
2513,Bali Medical Journal,"DiscoverSys Inc., Canada on behalf of Sanglah General Hospital in collaboration to Indonesian Physician Forum and Indonesia College of Surgeons, Bali, Indonesia & Udayana",http://www.balimedicaljournal.id,23022914,25286641,Health,S1Accredited,True,True,"0,86",22,4.838,6.729
828,Molekul: Jurnal Ilmiah Kimia,"Jurusan Kimia FMIPA, Universitas Jenderal Soedirman, Purwokerto",https://jos.unsoed.ac.id/index.php/jm/index,19079761,25030310,"Science, Engineering",S1Accredited,True,True,"0,80",17,1.660,2.507
724,Universa Medicina,Fakultas Kedokteran Universitas Trisakti,https://univmed.org/ejurnal/index.php/medicina,19073062,24072230,"Health, Science",S1Accredited,False,True,"0,77",18,2.046,4.357
5983,Borneo Journal of Pharmacy,Institute for Researchs and Community Services Universitas Muhammadiyah Palangkaraya,https://journal.umpr.ac.id/index.php/bjop,0,26214814,,S1Accredited,False,True,"0,73",19,1.578,1.691
3550,Indonesian Journal of Cancer Chemoprevention,Indonesian Society for Cancer Chemoprevention,https://ijcc.chemoprev.org/index.php/ijcc/,20880197,23558989,"Health, Science",S1Accredited,False,True,"0,72",15,1.157,1.327
889,k@ta,Universitas Kristen Petra,https://kata.petra.ac.id/,14112639,23026294,Education,S1Accredited,False,True,"0,71",14,917,2.172
679,ACTA MEDICA INDONESIANA,PB PAPDI (Perhimpunan Dokter Spesialis Penyakit Dalam Indonesia),http://www.actamedindones.org/index.php/ijim,23382732,23382732,,S1Accredited,True,True,"0,67",40,9.680,18.786
3947,ARTEKS : Jurnal Teknik Arsitektur,Universitas Katolik Widya Mandira,https://journal.unwira.ac.id/index.php/ARTEKS/index,25410598,25411217,Engineering,S1Accredited,False,True,"0,64",17,1.549,1.775
1478,Habitat,"Fakultas Pertanian, Universitas Brawijaya",https://habitat.ub.ac.id/index.php/habitat,08535167,23382007,Education,S1Accredited,False,True,"0,64",20,1.721,2.199
916,Wacana: Journal of the Humanities of Indonesia,Universitas Indonesia,https://scholarhub.ui.ac.id/wacana/,14112272,24076899,"Humanities, Social",S1Accredited,True,True,"0,54",19,2.830,4.748
12411,Heart Science Journal,Universitas Brawijaya,https://heartscience.ub.ac.id/index.php/heartscience,27219976,27219984,,S1Accredited,True,True,"0,46",4,167,169
60,De Jure: Jurnal Hukum dan Syar'iah,Fakultas Syariah UIN Maulana Malik Ibrahim Malang,http://ejournal.uin-malang.ac.id/index.php/syariah,20851618,25281658,Social,S1Accredited,True,False,"0,33",26,2.615,2.846
3260,Record and Library Journal,Prodi Teknisi Perpustakaan Fakultas Vokasi Universitas Airlangga,https://e-journal.unair.ac.id/RLJ/index,0,24425168,Science,S1Accredited,True,True,"0,17",15,1.000,1.103
6672,CHEESA: Chemical Engineering Research Articles,Universitas PGRI Madiun,http://e-journal.unipma.ac.id/index.php/cheesa,26148757,26152347,,S1Accredited,False,True,"0,14",12,412,439
1626,Bali Journal of Anesthesiology,Faculty of Medicine Udayana University,http://www.bjoaonline.com/,25492276,25492276,"Health, Education",S1Accredited,True,True,"0,12",8,299,387
131,Jurnal Keperawatan Soedirman,"Jurusan Keperawatan, Fakultas Ilmu-ilmu Kesehatan, Universitas Jenderal Soedirman",http://jos.unsoed.ac.id/index.php/jks/index,19076673,25799320,Health,S1Accredited,True,True,"0,00",28,2.824,4.521
4707,Jurnal Medik Veteriner,"Fakultas Kedokteran Hewan, Universitas Airlangga",https://e-journal.unair.ac.id/JMV/issue/archive,26157497,2581012X,,S1Accredited,True,True,"0,00",18,1.806,1.976
4383,Islamic Guidance and Counseling Journal,Universitas Ma'arif Lampung,https://journal.iaimnumetrolampung.ac.id/index.php/igcj,26855909,26141566,,S1Accredited,True,True,"0,00",17,968,1.053
5654,JP3I (Jurnal Pengukuran Psikologi dan Pendidikan Indonesia),Fakultas Psikologi UIN Syarif Hidayatullah Jakarta,http://journal.uinjkt.ac.id/index.php/jp3i,|,26545713,"Education, Social",S1Accredited,True,True,"0,00",10,297,306
1141,International Journal on Emerging Mathematics Education,Universitas Ahmad Dahlan bekerjasama dengan SEAMEO Regional Centre for QITEP in Mathematics,http://journal.uad.ac.id/index.php/IJEME,25494996,25485806,Education,S1Accredited,False,True,"0,00",18,829,1.411
1623,ASEAN Journal on Science and Tecnology for Development,Universitas Gadjah Mada cooperation with Ministry of Research and Technology/National Innovation and Research Agency and ASEAN Committee on Science and Technology,http://ajstd.org/index.php/ajstd/index,02175460,22249028,"Science, Education, Engineering",S1Accredited,True,True,"0,00",11,480,1.148
6990,Indonesian Food Science and TechnologyJournal,Universitas Jambi,https://online-journal.unja.ac.id/ifstj,|,2615367X,,S1Accredited,True,True,"0,00",6,144,149
667,Journal of Mathematical and Fundamental Sciences,Institut Teknologi Bandung,https://journals.itb.ac.id/index.php/jmfs,23375760,23385510,Education,S1Accredited,True,True,"0,00",21,2.014,3.609
692,Kukila,Indonesian Ornithology,http://kukila.org/index.php/KKL,02169223,02169223,Education,S1Accredited,True,True,"0,00",7,329,1.689
827,Biosaintifika: Journal of Biology & Biology Education,Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/biosaintifika,2085191X,23387610,Agriculture,S1Accredited,True,True,"0,00",23,3.236,3.657
8555,Khazanah Hukum,Universitas Islam Negeri Sunan Gunung Djati Bandung,https://khazanah.uinsgd.ac.id/index.php/kh,|,27159698,,S1Accredited,True,True,"0,00",15,817,847
7574,JURNAL HUKUM,Universitas Islam Sultan Agung,http://jurnal.unissula.ac.id/index.php/jurnalhukum,14122723,27236668,,S1Accredited,True,True,"0,00",13,904,1.196
1614,Al-Ihkam: Jurnal Hukum dan Pranata Sosial,Jurusan Syariah Institut Agama Islam Negeri Madura,http://ejournal.iainmadura.ac.id/index.php/alihkam/index,24423084,24423084,Social,S1Accredited,True,True,"0,00",24,2.417,3.041
3203,Operations and Supply Chain Management: An International Journal,Laboratorium Logistik dan Supply Chain Management - Jurusan Teknik Industri ITS Surabaya,http://journal.oscm-forum.org/,19793561,25799363,,S1Accredited,True,False,"0,00",34,5.251,7.125
1095,Indonesian Journal of Electical Engineering and Informatics (IJEEI),Universitas Ahmad Dahlan (UAD),http://section.iaesonline.com/index.php/IJEEI/index,|,20893272,,S1Accredited,True,True,"0,00",14,929,1.809
689,International Journal of Technology,Faculty of Engineering Universitas Indonesia,http://ijtech.eng.ui.ac.id/archives,20869614,20872100,,S1Accredited,True,False,"0,00",32,6.395,9.670
673,TEFLIN Journal,Divisi Publikasi TEFLIN (The Association for the Teaching of English as a Foreign Language in Indonesia) dan Universitas Negeri Malang (UM),http://www.journal.teflin.org,0215773X,23562641,Education,S1Accredited,True,False,"0,00",25,2.472,5.848
9827,Jurisdictie : Jurnal Hukum dan Syariah,"Hukum Bisnis Syariah, Fakultas Syariah, Universitas Islam Negeri Maulana Malik Ibrahim Malang",http://ejournal.uin-malang.ac.id/index.php/jurisdictie,20867549,25283383,Social,S1Accredited,True,True,"0,00",17,1.389,1.631
682,"AGRIVITA, Journal of Agricultural Science",Fakultas Pertanian Universitas Brawijaya berafiliasi dengan Perhimpunan Agronomi Indonesia (PERAGI),https://agrivita.ub.ac.id/index.php/agrivita,01260537,24778516,Agriculture,S1Accredited,True,True,"0,00",25,4.157,5.789
776,Jurnal Kesehatan Masyarakat,Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/kemas,18581196,23553596,Health,S1Accredited,True,True,"0,00",47,7.443,9.037
990,Indonesian Journal of International Law,Center for International Law Studies,https://scholarhub.ui.ac.id/ijil,16935594,23565527,Social,S1Accredited,True,True,"0,00",6,168,257
8405,Journal of Law and Legal Reform,Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/jllr,27150941,27150968,,S1Accredited,True,True,"0,00",9,426,426
8824,International Journal of Applied Power Engineering (IJAPE),Institute of Advanced Engineering and Science,http://ijape.iaescore.com/index.php/IJAPE,22528792,27222624,,S1Accredited,True,True,"0,00",15,1.145,1.665
741,Journal of Dentistry Indonesia,Universitas Indonesia,https://scholarhub.ui.ac.id/jdi/,16939697,23554800,Health,S1Accredited,False,True,"0,00",13,979,2.473
8824,International Journal of Applied Power Engineering (IJAPE),Institute of Advanced Engineering and Science,http://ijape.iaescore.com/index.php/IJAPE,22528792,27222624,,S1Accredited,True,True,"0,00",15,1.145,1.665
3647,Jurnal Pendidikan Agama Islam,Program Studi Pendidikan Agama Islam (PAI) Fakultas Ilmu Tarbiyah dan Keguruan UIN Sunan Kalijaga Yogyakarta,http://ejournal.uin-suka.ac.id/tarbiyah/index.php/jpai/index,18295746,25022075,Education,S1Accredited,True,True,"0,00",32,3.381,3.977
712,Ijtihad : Jurnal Wacana Hukum Islam dan Kemanusiaan,Fakultas Syariah IAIN Salatiga,http://ijtihad.iainsalatiga.ac.id,24778036,24778036,Social,S1Accredited,True,True,"0,00",27,2.639,3.446
4707,Jurnal Medik Veteriner,"Fakultas Kedokteran Hewan, Universitas Airlangga",https://e-journal.unair.ac.id/JMV/issue/archive,26157497,2581012X,,S1Accredited,True,True,"0,00",18,1.806,1.976
687,Critical Care and Shock,Indonesian Society of Critical Care Medicine,http://criticalcareshock.org/,|,14107767,,S1Accredited,True,False,"0,00",0,0,0
750,Jurnal Konstitusi,Pusat Penelitian dan Pengkajian Perkara dan Pengelolaan Perpustakaan Mahkamah Konstitusi Republik Indonesia,https://jurnalkonstitusi.mkri.id/index.php/jk,18297706,25481657,"Education, Social",S1Accredited,True,True,"0,00",57,14.312,18.708
814,"Journal of Mechatronics, Electrical Power, and Vehicular Technology",Penerbit BRIN (BRIN Publishing),https://mev.brin.go.id/mev,20873379,20886985,Engineering,S1Accredited,True,True,"0,00",12,685,1.051
3954,IJoLE: International Journal of Language Education,Fakultas Bahasa dan Sastra Universitas Negeri Makassar,http://ojs.unm.ac.id/ijole,25488457,25488465,"Humanities, Education, Art, Social",S1Accredited,True,True,"0,00",40,5.901,6.261
2966,Scientific Contributions Oil and Gas,LEMIGAS,https://journal.lemigas.esdm.go.id/index.php/SCOG,20893361,25410520,Science,S1Accredited,True,True,"0,00",6,184,320
